Loading binary file ../SGD/code/diabetes_scale
Total loaded examples 768 with feature count 9
Sample dimensions 9
shuffled idx 67
shuffled idx 365
shuffled idx 95
shuffled idx 155
shuffled idx 175
shuffled idx 26
shuffled idx 118
shuffled idx 318
shuffled idx 249
shuffled idx 266
shuffled idx 349
shuffled idx 55
shuffled idx 185
shuffled idx 260
shuffled idx 167
shuffled idx 43
shuffled idx 102
shuffled idx 21
shuffled idx 141
shuffled idx 311
shuffled idx 147
shuffled idx 383
shuffled idx 305
shuffled idx 38
shuffled idx 146
shuffled idx 335
shuffled idx 345
shuffled idx 256
shuffled idx 156
shuffled idx 47
shuffled idx 69
shuffled idx 12
shuffled idx 66
shuffled idx 128
shuffled idx 375
shuffled idx 172
shuffled idx 60
shuffled idx 100
shuffled idx 222
shuffled idx 375
shuffled idx 329
shuffled idx 73
shuffled idx 283
shuffled idx 206
shuffled idx 184
shuffled idx 50
shuffled idx 309
shuffled idx 228
shuffled idx 383
shuffled idx 112
shuffled idx 6
shuffled idx 353
shuffled idx 121
shuffled idx 375
shuffled idx 37
shuffled idx 299
shuffled idx 170
shuffled idx 367
shuffled idx 39
shuffled idx 288
shuffled idx 4
shuffled idx 376
shuffled idx 30
shuffled idx 279
shuffled idx 35
shuffled idx 296
shuffled idx 251
shuffled idx 107
shuffled idx 289
shuffled idx 94
shuffled idx 369
shuffled idx 330
shuffled idx 161
shuffled idx 192
shuffled idx 379
shuffled idx 53
shuffled idx 79
shuffled idx 371
shuffled idx 270
shuffled idx 229
shuffled idx 211
shuffled idx 357
shuffled idx 143
shuffled idx 57
shuffled idx 372
shuffled idx 169
shuffled idx 361
shuffled idx 53
shuffled idx 107
shuffled idx 342
shuffled idx 189
shuffled idx 63
shuffled idx 66
shuffled idx 187
shuffled idx 255
shuffled idx 25
shuffled idx 360
shuffled idx 49
shuffled idx 121
shuffled idx 33
shuffled idx 297
shuffled idx 115
shuffled idx 350
epoch: 15 wall_clock: 0.08259 train_time: 0.06362 test_time: 0.00007 epoch_time: 0.00390 train_rmse: 0.90613
shuffled idx 306
shuffled idx 223
shuffled idx 53
shuffled idx 216
shuffled idx 152
shuffled idx 222
shuffled idx shuffled idx 372
shuffled idx 29
417shuffled idx 206
shuffled idx 247
shuffled idx 104
shuffled idx 118
shuffled idx 227
shuffled idx 176
shuffled idx 27
shuffled idx 305

shuffled idx shuffled idx 520
shuffled idx 621
shuffled idx 756
shuffled idx 553
shuffled idx 604
shuffled idx 735
shuffled idx 703
152shuffled idx 516
shuffled idx 502
shuffled idx 595

shuffled idx 603
shuffled idx 581
shuffled idx 434
shuffled idx 744
shuffled idx 423
shuffled idx 755
shuffled idx shuffled idx 40482
shuffled idx 670
shuffled idx 591
shuffled idx 419

shuffled idx 765shuffled idx 153
shuffled idx 312
shuffled idx 
295shuffled idx 586
shuffled idx 490

shuffled idx shuffled idx 342
shuffled idx 45
717shuffled idx 237
shuffled idx 126

shuffled idx 219shuffled idx 468
shuffled idx 427

shuffled idx shuffled idx 111
shuffled idx 143
shuffled idx 409201
shuffled idx 181
shuffled idx 324
shuffled idx 150
shuffled idx 
326shuffled idx 572
shuffled idx 608
shuffled idx 440

shuffled idx 275
shuffled idx 351
shuffled idx 214
shuffled idx shuffled idx 686284

shuffled idx 63
shuffled idx 223
shuffled idx 332
shuffled idx 369
shuffled idx 52
shuffled idx 49
shuffled idx 349
shuffled idx 98
shuffled idx shuffled idx 715168

shuffled idx 453
shuffled idx 655
shuffled idx 640
shuffled idx 437
shuffled idx 557
shuffled idx shuffled idx 298692

shuffled idx 429
shuffled idx 669
shuffled idx 600
shuffled idx 628
shuffled idx 744
shuffled idx shuffled idx 580
248
shuffled idx 289
shuffled idx 313
shuffled idx 353
shuffled idx 213
shuffled idx 127
shuffled idx 138
shuffled idx shuffled idx 139
shuffled idx 235
shuffled idx 112
633shuffled idx 109

shuffled idx 69
shuffled idx 13
shuffled idx 314
shuffled idx 279
shuffled idx 364
shuffled idx 288
shuffled idx 302
shuffled idx shuffled idx 243
shuffled idx 248
570shuffled idx 226

shuffled idx 439
shuffled idx 554
shuffled idx 710
shuffled idx 552
shuffled idx 532
shuffled idx 409
shuffled idx shuffled idx 507104

shuffled idx 599
shuffled idx 455
shuffled idx 413
shuffled idx 610
shuffled idx 530
shuffled idx shuffled idx 662
shuffled idx 479
shuffled idx 673
295shuffled idx 575

shuffled idx 576
shuffled idx 612
shuffled idx 600
shuffled idx 504
shuffled idx 581
shuffled idx shuffled idx 49
401shuffled idx 75
shuffled idx 314
shuffled idx 
209shuffled idx 757
shuffled idx 507

shuffled idx 755
shuffled idx 634
shuffled idx 627
shuffled idx 630
shuffled idx 626
shuffled idx 580
shuffled idx shuffled idx 740
shuffled idx 741
shuffled idx 664
shuffled idx 553
105shuffled idx 608
shuffled idx 735
shuffled idx 542

shuffled idx 470shuffled idx 67
shuffled idx 240
shuffled idx 45
shuffled idx 159

shuffled idx shuffled idx 597
shuffled idx 533
shuffled idx 442
263
shuffled idx shuffled idx 220
shuffled idx 88
shuffled idx 225
443shuffled idx 111
shuffled idx 183
shuffled idx 207
shuffled idx 87

shuffled idx 339
shuffled idx 327
shuffled idx 43
shuffled idx 250
shuffled idx 209
shuffled idx 26
shuffled idx 333
shuffled idx 306
shuffled idx shuffled idx 40564

shuffled idx 427
shuffled idx 527
shuffled idx 721
shuffled idx 479
shuffled idx 595
shuffled idx shuffled idx 216487
shuffled idx 335
shuffled idx 299

shuffled idx 58
shuffled idx 5
shuffled idx 176
shuffled idx 53
shuffled idx 332
shuffled idx 293
shuffled idx 73
shuffled idx 16
shuffled idx shuffled idx 182553
shuffled idx 335
shuffled idx 265
shuffled idx 47

shuffled idx shuffled idx 607
shuffled idx 651
shuffled idx 351499
shuffled idx 492
shuffled idx 735

shuffled idx shuffled idx 202
shuffled idx 304
394shuffled idx 204
shuffled idx 203
shuffled idx 132

shuffled idx 367
shuffled idx 700
shuffled idx 549
shuffled idx 694
shuffled idx 473
shuffled idx 642
shuffled idx shuffled idx 83551

shuffled idx 215
shuffled idx 189
shuffled idx 87
shuffled idx 332
shuffled idx 245
shuffled idx 219
shuffled idx 377
shuffled idx shuffled idx 128623
shuffled idx 159
shuffled idx 255
shuffled idx 306

shuffled idx 19shuffled idx 450
shuffled idx 449

shuffled idx shuffled idx 361
shuffled idx 280
shuffled idx 289
720shuffled idx 
201shuffled idx 732
shuffled idx 424

shuffled idx shuffled idx 293
shuffled idx 245
607shuffled idx 190
shuffled idx 200
shuffled idx 103
shuffled idx 59

shuffled idx shuffled idx 634
shuffled idx 428
shuffled idx 661
298shuffled idx 
712shuffled idx 292
shuffled idx 324

shuffled idx shuffled idx 561
shuffled idx 765
273shuffled idx 
667shuffled idx 189
shuffled idx 57
shuffled idx 38

shuffled idx 583
shuffled idx 744
shuffled idx 516
shuffled idx 559
shuffled idx 424
shuffled idx 486
shuffled idx 625
shuffled idx 438
shuffled idx shuffled idx 702
shuffled idx 547
shuffled idx 546
352shuffled idx 469
shuffled idx 607
shuffled idx 708
shuffled idx 603
shuffled idx 750

shuffled idx shuffled idx 223
shuffled idx 277
424shuffled idx 142
shuffled idx 29
shuffled idx 367
shuffled idx 39
shuffled idx 314
shuffled idx 254
shuffled idx 
279shuffled idx 691
shuffled idx 747

shuffled idx 406
shuffled idx 503
shuffled idx 731
shuffled idx 683
shuffled idx 389
shuffled idx 697
shuffled idx 546
shuffled idx 733
shuffled idx 594
shuffled idx shuffled idx 584281

shuffled idx 104
shuffled idx 368
shuffled idx 242
shuffled idx 350
shuffled idx 110
shuffled idx 264
shuffled idx 133
shuffled idx 257
shuffled idx shuffled idx 708
83shuffled idx 674
shuffled idx 476

shuffled idx shuffled idx 91
shuffled idx 35
shuffled idx 158
691shuffled idx 
376shuffled idx 714
shuffled idx 385

shuffled idx 723shuffled idx 255
shuffled idx 264
shuffled idx 260
shuffled idx 
206
shuffled idx 45
shuffled idx 142
shuffled idx 140
shuffled idx 118
shuffled idx 291
shuffled idx 102
shuffled idx shuffled idx 545
shuffled idx 419
313shuffled idx 
656shuffled idx 302
shuffled idx 285
shuffled idx 
129
shuffled idx 117
shuffled idx 110
shuffled idx 297
shuffled idx 22
shuffled idx shuffled idx 136481
shuffled idx 19

shuffled idx shuffled idx 547
shuffled idx 445
247shuffled idx 701

shuffled idx 436
shuffled idx 542
shuffled idx 654
shuffled idx 544
shuffled idx 710
shuffled idx 458
shuffled idx shuffled idx 3759
shuffled idx 20
shuffled idx 107

shuffled idx shuffled idx 520
shuffled idx 470
117shuffled idx 549
shuffled idx 746
shuffled idx 537

shuffled idx 613shuffled idx 226
shuffled idx 373
shuffled idx 303

shuffled idx shuffled idx 575
shuffled idx 601
172shuffled idx 636
shuffled idx 421
shuffled idx 745

shuffled idx shuffled idx 179
shuffled idx 11
487shuffled idx 
49shuffled idx 712
shuffled idx 671

shuffled idx shuffled idx 304
shuffled idx 274
shuffled idx 360
shuffled idx 195
shuffled idx 12
shuffled idx 218
shuffled idx 93
718shuffled idx 170

shuffled idx 349
shuffled idx 367
shuffled idx 305
shuffled idx 191
shuffled idx 189
shuffled idx 352
shuffled idx 183
shuffled idx 47
shuffled idx shuffled idx 45969
shuffled idx 492
shuffled idx 719

shuffled idx 570shuffled idx 83
shuffled idx 376
shuffled idx 220
shuffled idx 
66
shuffled idx 114
shuffled idx 95
shuffled idx 166
shuffled idx 344
shuffled idx 189
shuffled idx 138
shuffled idx 316
shuffled idx 371
shuffled idx shuffled idx 205424

shuffled idx 432
shuffled idx 559
shuffled idx 577
shuffled idx 418
shuffled idx 386
shuffled idx shuffled idx 702
shuffled idx 714
shuffled idx 681
84shuffled idx 514

shuffled idx 627
shuffled idx 597
shuffled idx 453
shuffled idx 665
shuffled idx 667
shuffled idx 543
shuffled idx shuffled idx 111562

shuffled idx 295
shuffled idx 358
shuffled idx 260
shuffled idx 191
shuffled idx 196
shuffled idx shuffled idx 741109

shuffled idx 465
shuffled idx 661
shuffled idx 613
shuffled idx 292shuffled idx 
582
shuffled idx 591
shuffled idx 659
shuffled idx 629
shuffled idx 617
shuffled idx 496
shuffled idx 413
shuffled idx shuffled idx 11435

shuffled idx 246
shuffled idx 374
shuffled idx 188
shuffled idx 61
shuffled idx 301
shuffled idx shuffled idx 636128
shuffled idx 662
shuffled idx 616

shuffled idx 618
shuffled idx 628
shuffled idx 612
shuffled idx 616
shuffled idx 423
shuffled idx 534
shuffled idx shuffled idx 542
shuffled idx 495
shuffled idx 618
229shuffled idx 575

shuffled idx 607
shuffled idx 566
shuffled idx 428
shuffled idx 614
shuffled idx shuffled idx 566209
shuffled idx 393
shuffled idx 714

shuffled idx shuffled idx 208
shuffled idx 269
472shuffled idx 58

shuffled idx 734
shuffled idx 758
shuffled idx 646
shuffled idx 541
shuffled idx 742
shuffled idx 100shuffled idx 
601
shuffled idx 485
shuffled idx 702
shuffled idx 416
shuffled idx 710
shuffled idx 758
shuffled idx 583
shuffled idx 711
shuffled idx 662
shuffled idx shuffled idx 595225
shuffled idx 668
shuffled idx 546
shuffled idx 
736
shuffled idx 394
shuffled idx 502
shuffled idx 458
shuffled idx 453
shuffled idx shuffled idx 532
shuffled idx 584
shuffled idx 530
shuffled idx 320545
shuffled idx 448
shuffled idx 741
shuffled idx 722
shuffled idx 734
shuffled idx 
760
shuffled idx 411
shuffled idx 453
shuffled idx 421
shuffled idx 645
shuffled idx 631
shuffled idx 708
shuffled idx shuffled idx 699352
shuffled idx 633
shuffled idx 389

shuffled idx shuffled idx 303
shuffled idx 21
shuffled idx 364
shuffled idx 300
598shuffled idx 
176shuffled idx 411
shuffled idx 563

shuffled idx shuffled idx 162
shuffled idx 76
557shuffled idx 
348shuffled idx 635
shuffled idx 681

shuffled idx shuffled idx 51
shuffled idx 360
605shuffled idx 148
shuffled idx 175
shuffled idx 215
shuffled idx 187

shuffled idx 93
shuffled idx 556
shuffled idx 665
shuffled idx 679
shuffled idx 634
shuffled idx 506
shuffled idx 581
shuffled idx 509
shuffled idx shuffled idx 232624
shuffled idx 309
shuffled idx 331
shuffled idx 215
shuffled idx 47
shuffled idx 218

shuffled idx shuffled idx 386
shuffled idx 736
34shuffled idx 617

shuffled idx 463
shuffled idx 675
shuffled idx 734
shuffled idx 601
shuffled idx 724
shuffled idx shuffled idx 362686

shuffled idx 545
shuffled idx 563
shuffled idx shuffled idx 189
shuffled idx 345
612shuffled idx 161
shuffled idx 213
shuffled idx 213
shuffled idx 130
shuffled idx 131
shuffled idx 170
shuffled idx 203
shuffled idx 
203shuffled idx 487
shuffled idx 484

shuffled idx shuffled idx 348
shuffled idx 265
shuffled idx 208
446shuffled idx 
shuffled idx 427
shuffled idx 744
250shuffled idx 431
shuffled idx 588
shuffled idx 733

shuffled idx shuffled idx 336
shuffled idx 111
shuffled idx 301
689shuffled idx 287

shuffled idx 330
shuffled idx 194
shuffled idx 67
shuffled idx 232
shuffled idx 222
shuffled idx 87
shuffled idx 173
shuffled idx 111
shuffled idx 245
shuffled idx shuffled idx 294455
shuffled idx 29
shuffled idx 88
shuffled idx 
225shuffled idx 615
shuffled idx 624
shuffled idx 634

shuffled idx shuffled idx 155
shuffled idx 377
468shuffled idx 
shuffled idx 389
shuffled idx 571
39shuffled idx 579

shuffled idx 453
shuffled idx 403
shuffled idx 686
shuffled idx shuffled idx 40
shuffled idx 10
shuffled idx 171
shuffled idx 42
548
shuffled idx shuffled idx 426
shuffled idx 458
115shuffled idx 585
shuffled idx 393
shuffled idx 725
shuffled idx 
534
shuffled idx 684
shuffled idx 570
shuffled idx 527
shuffled idx 683
shuffled idx 682
shuffled idx 386
shuffled idx 545
shuffled idx shuffled idx 485
shuffled idx 701
shuffled idx 387
147shuffled idx 561
shuffled idx 463
shuffled idx 468

shuffled idx 230
shuffled idx 233
shuffled idx 177
shuffled idx shuffled idx 563
151shuffled idx 456
shuffled idx 411

shuffled idx 562
shuffled idx 564
shuffled idx 519
shuffled idx 573
shuffled idx 434
shuffled idx 457
shuffled idx shuffled idx 573310
shuffled idx 435
shuffled idx 575

shuffled idx shuffled idx 379
shuffled idx 46
shuffled idx 178
shuffled idx 298
513shuffled idx 339

shuffled idx 173
shuffled idx 25
shuffled idx 331
shuffled idx 365
shuffled idx shuffled idx 291
shuffled idx 228
shuffled idx 181
700shuffled idx 
300shuffled idx 483
shuffled idx 603

shuffled idx 399
shuffled idx 421
shuffled idx 756
shuffled idx 536
shuffled idx 707
shuffled idx 530
shuffled idx 473
shuffled idx shuffled idx 260518
shuffled idx 13
shuffled idx 163

shuffled idx 201
shuffled idx 46
shuffled idx 76
shuffled idx 126
shuffled idx 17
shuffled idx 86
shuffled idx 0
shuffled idx 28
shuffled idx shuffled idx 53257

shuffled idx 424
shuffled idx 434
shuffled idx 429
shuffled idx 732
shuffled idx 550
shuffled idx 423
shuffled idx 475
shuffled idx 603
shuffled idx shuffled idx 267454
shuffled idx 688

shuffled idx 75
shuffled idx 180
shuffled idx 252
shuffled idx 183
shuffled idx 113
shuffled idx 136
shuffled idx 111
shuffled idx 238
shuffled idx 379
shuffled idx 116
shuffled idx 256
shuffled idx 201
shuffled idx 45
shuffled idx 363
shuffled idx 322
shuffled idx 97
shuffled idx 13
shuffled idx 286
shuffled idx 319
shuffled idx 341
shuffled idx 311
shuffled idx 373
shuffled idx 305
shuffled idx 67
shuffled idx 117
shuffled idx 169
shuffled idx 191
shuffled idx 178
shuffled idx 339
shuffled idx 15
shuffled idx 112
epoch: 16 wall_clock: 0.08820 train_time: 0.06915 test_time: 0.00004 epoch_time: 0.00553 train_rmse: 0.89925
shuffled idx 446
shuffled idx 467
shuffled idx 676
shuffled idx shuffled idx 59534
shuffled idx 457
shuffled idx 662

shuffled idx 436
shuffled idx 567
shuffled idx 663
shuffled idx 570
shuffled idx 749
shuffled idx 579
shuffled idx shuffled idx 651206

shuffled idx 50
shuffled idx 129
shuffled idx 360
shuffled idx 137
shuffled idx 216
shuffled idx 201
shuffled idx 345
shuffled idx 69
shuffled idx shuffled idx 55343

shuffled idx 434
shuffled idx 586
shuffled idx 550
shuffled idx 622
shuffled idx 663
shuffled idx shuffled idx 666335

shuffled idx 111
shuffled idx 183
shuffled idx 309
shuffled idx 16
shuffled idx 19
shuffled idx 359
shuffled idx 230
shuffled idx 67
shuffled idx 232
shuffled idx shuffled idx 168
shuffled idx 342
shuffled idx 56
419shuffled idx 18
shuffled idx 251
shuffled idx 381

shuffled idx 87shuffled idx 753
shuffled idx 614
shuffled idx 682

shuffled idx 761
shuffled idx 368
shuffled idx 238
shuffled idx 264
shuffled idx 225
shuffled idx 302
shuffled idx 22
shuffled idx 176
shuffled idx 29
shuffled idx 258
shuffled idx 61
shuffled idx 178
shuffled idx 6
shuffled idx 367
shuffled idx 102
shuffled idx 27
shuffled idx 49
shuffled idx shuffled idx 701373
shuffled idx 106
shuffled idx 40

shuffled idx 215shuffled idx 695
shuffled idx 569

shuffled idx 462
shuffled idx 291
shuffled idx 367
shuffled idx 141
shuffled idx 100
shuffled idx 311
shuffled idx 194
shuffled idx 43
shuffled idx shuffled idx 69
392shuffled idx 212

shuffled idx 285shuffled idx 652
shuffled idx 746

shuffled idx 107
shuffled idx 337
shuffled idx shuffled idx 554
357shuffled idx 654
shuffled idx 755

shuffled idx 389
shuffled idx 393
shuffled idx 677
shuffled idx 490
shuffled idx shuffled idx 297
shuffled idx 168
456shuffled idx 334

shuffled idx 62
shuffled idx 194
shuffled idx 226
shuffled idx 10
shuffled idx 383
shuffled idx shuffled idx 85
shuffled idx 49
shuffled idx 326
387shuffled idx 
293
shuffled idx 103
shuffled idx 134
shuffled idx 85
shuffled idx 251
shuffled idx 259
shuffled idx shuffled idx 242
shuffled idx 41
shuffled idx 373
shuffled idx 130
596shuffled idx 
229shuffled idx 621
shuffled idx 583
shuffled idx 392

shuffled idx 535shuffled idx 168
shuffled idx 0
shuffled idx 361

shuffled idx shuffled idx 465
shuffled idx 765
377shuffled idx 416
shuffled idx 715
shuffled idx 723

shuffled idx 632shuffled idx 177
shuffled idx 375
shuffled idx 368

shuffled idx 47shuffled idx 593
shuffled idx 470

shuffled idx 497
shuffled idx 758
shuffled idx 462
shuffled idx 385
shuffled idx 538
shuffled idx 536
shuffled idx 518
shuffled idx shuffled idx 648100
shuffled idx 388
shuffled idx 487
shuffled idx 734

shuffled idx 676
shuffled idx 691
shuffled idx 747
shuffled idx 402
shuffled idx 643
shuffled idx 389
shuffled idx 751
shuffled idx shuffled idx 190419
shuffled idx 531

shuffled idx shuffled idx 209
shuffled idx 116
shuffled idx 352
733shuffled idx 245

shuffled idx 157
shuffled idx 161
shuffled idx 333
shuffled idx 322
shuffled idx 27
shuffled idx shuffled idx 44327
shuffled idx 512
shuffled idx 485

shuffled idx shuffled idx 267
shuffled idx 231
shuffled idx 598228
shuffled idx 337

shuffled idx shuffled idx 654
shuffled idx 594
shuffled idx 552
270shuffled idx 746

shuffled idx 510
shuffled idx 578
shuffled idx 443
shuffled idx 488
shuffled idx 694
shuffled idx 684
shuffled idx 543
shuffled idx shuffled idx 762
shuffled idx 530
34shuffled idx 639

shuffled idx 679
shuffled idx 386
shuffled idx 422
shuffled idx 395
shuffled idx shuffled idx 56627
shuffled idx 261
shuffled idx 241
shuffled idx 102
shuffled idx 
354
shuffled idx 259
shuffled idx 262
shuffled idx 360
shuffled idx 370
shuffled idx 43
shuffled idx 63
shuffled idx 215
shuffled idx 207
shuffled idx 248
shuffled idx shuffled idx 107
shuffled idx 19
shuffled idx 225
shuffled idx 131
shuffled idx 352
shuffled idx 8
shuffled idx 137
564shuffled idx 256
shuffled idx 321
shuffled idx 281
shuffled idx 45
shuffled idx 307
shuffled idx 
315shuffled idx 625
shuffled idx 595
